"","customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","tenure_bin"
"724","5244-IRFIH","Male","YES","Yes","No",27,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",1482,2702,"Yes","2-3 years"
"725","6549-YMFAW","Male","YES","Yes","No",72,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",359,1672,"No","5-6 years"
"726","4950-HKQTE","Female","NO","No","No",15,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Mailed check",421,4948,"No","1-2 years"
"727","6786-OBWQR","Female","NO","Yes","Yes",45,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",1221,3081,"No","3-4 years"
"728","2684-EIWEO","Female","YES","No","No",24,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No","Month-to-month","No","Credit card (automatic)",1431,2397,"Yes","1-2 years"
"729","2753-JMMCV","Male","NO","No","No",62,"Yes","Yes","DSL","No","Yes","Yes","Yes","No","Yes","Two year","Yes","Credit card (automatic)",1095,4061,"No","5-6 years"
"730","6439-GTPCA","Female","NO","No","No",40,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","No","Month-to-month","Yes","Electronic check",1344,3368,"Yes","3-4 years"
"731","6621-YOBKI","Male","NO","No","No",45,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",341,6371,"No","3-4 years"
"732","1216-JWVUX","Male","NO","Yes","Yes",18,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",1121,1500,"No","1-2 years"
"733","7564-GHCVB","Female","NO","Yes","Yes",70,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Two year","No","Bank transfer (automatic)",1185,4733,"No","5-6 years"
"734","1173-NOEYG","Female","NO","Yes","No",20,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",1400,2070,"No","1-2 years"
"735","7595-EHCDL","Male","NO","Yes","Yes",26,"No","No","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","No","Credit card (automatic)",693,1135,"No","2-3 years"
"736","6647-ZEDXT","Female","NO","No","No",24,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",197,2888,"No","1-2 years"
"737","2521-NPUZR","Male","NO","Yes","No",68,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",21,5561,"No","5-6 years"
"738","1307-TVUFB","Male","YES","No","No",37,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",1191,2902,"No","3-4 years"
"739","7503-MIOGA","Female","YES","Yes","No",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",1394,5315,"No","5-6 years"
"740","4381-MHQDC","Female","NO","No","No",42,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","No","Two year","Yes","Mailed check",932,2487,"No","3-4 years"
"741","6923-JHPMP","Female","NO","No","No",12,"Yes","No","Fiber optic","Yes","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",1213,664,"No","0-1 year"
"742","5138-WVKYJ","Male","NO","No","No",2,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",1557,17,"Yes","0-1 year"
"743","4018-PPNDW","Female","NO","Yes","Yes",58,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Mailed check",379,990,"No","4-5 years"
"744","1635-FJFCC","Female","NO","No","No",45,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",591,1650,"No","3-4 years"
"745","2499-AJYUA","Female","YES","Yes","No",70,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",204,5954,"No","5-6 years"
"746","6919-ELBGL","Male","YES","Yes","Yes",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",264,6098,"No","5-6 years"
"747","3966-HRMZA","Female","YES","No","No",23,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Mailed check",1112,1653,"No","1-2 years"
"748","6425-JWTDV","Male","NO","Yes","No",43,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",319,6227,"No","3-4 years"
"749","8405-IGQFX","Female","NO","No","No",60,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","No","One year","Yes","Credit card (automatic)",1398,4795,"No","4-5 years"
"750","8224-IVVPA","Female","NO","No","No",20,"Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",797,1134,"No","1-2 years"
"751","9477-LGWQI","Male","NO","Yes","Yes",68,"Yes","No","DSL","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",1207,4639,"No","5-6 years"
"752","1410-RSCMR","Male","NO","Yes","Yes",67,"Yes","No","DSL","Yes","No","Yes","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",1045,4329,"No","5-6 years"
"753","0139-IVFJG","Female","NO","Yes","No",12,"Yes","No","Fiber optic","Yes","Yes","No","No","Yes","No","Month-to-month","No","Electronic check",1404,1497,"No","0-1 year"
"754","6683-VLCTZ","Male","YES","No","No",13,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",1557,1404,"Yes","1-2 years"
"755","5730-DBDSI","Male","NO","No","No",63,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",328,464,"No","5-6 years"
"756","0030-FNXPP","Female","NO","No","No",23,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",331,4702,"No","1-2 years"
"757","2189-WWOEW","Female","NO","No","Yes",7,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",1317,494,"Yes","0-1 year"
"758","5684-FJVYR","Female","NO","Yes","Yes",70,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","No","No","Two year","Yes","Bank transfer (automatic)",1404,5243,"No","5-6 years"
"759","4013-GUXND","Male","NO","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",350,1622,"No","0-1 year"
"760","1894-IGFSG","Female","NO","No","No",15,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",1382,1506,"Yes","1-2 years"
"761","7379-POKDZ","Male","NO","Yes","No",23,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1025,1709,"Yes","1-2 years"
"762","1266-NZYUI","Female","NO","Yes","Yes",70,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","No","Two year","No","Bank transfer (automatic)",966,4028,"No","5-6 years"
"763","7969-FFOWG","Male","NO","Yes","Yes",62,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",332,534,"No","5-6 years"
"764","4718-DHSMV","Female","NO","No","No",3,"No","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",510,3138,"No","0-1 year"
"765","5175-WLYXL","Male","NO","No","No",15,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",1181,1059,"No","1-2 years"
"766","7817-OMJNA","Male","NO","No","No",6,"Yes","No","No","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",342,2389,"No","0-1 year"
"767","8728-SKJLR","Male","NO","No","No",36,"Yes","No","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",1096,2680,"No","2-3 years"
"768","3137-NYQQI","Male","NO","Yes","No",9,"Yes","No","DSL","Yes","Yes","No","No","No","Yes","One year","No","Mailed check",928,327,"No","0-1 year"
"769","7706-DZNKK","Male","NO","No","No",3,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",343,2008,"No","0-1 year"
"770","0236-HFWSV","Male","NO","No","No",7,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",1459,825,"Yes","0-1 year"
"771","3900-AQPHZ","Female","NO","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",332,1492,"Yes","0-1 year"
"772","5842-POCOP","Female","NO","Yes","No",45,"Yes","No","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",1375,3868,"Yes","3-4 years"
"773","2037-XJFUP","Male","NO","Yes","No",27,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",1508,2639,"Yes","2-3 years"
"774","8823-RLPWL","Female","NO","Yes","No",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",201,6046,"No","5-6 years"
"775","9505-SQFSW","Female","NO","Yes","Yes",23,"No","No","DSL","No","Yes","No","No","No","Yes","Month-to-month","No","Mailed check",553,6369,"No","1-2 years"
"776","7314-OXENN","Male","NO","No","No",12,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",1244,1398,"Yes","0-1 year"
"777","3758-CKOQL","Female","NO","Yes","No",55,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","One year","Yes","Credit card (automatic)",135,5020,"No","4-5 years"
"778","0322-CHQRU","Male","NO","No","No",12,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",617,6301,"Yes","0-1 year"
"779","5676-CFLYY","Male","NO","Yes","Yes",69,"Yes","No","DSL","No","Yes","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",1079,4332,"No","5-6 years"
"780","7521-AFHAB","Female","NO","Yes","Yes",45,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",606,1825,"No","3-4 years"
"781","0285-INHLN","Male","NO","Yes","Yes",20,"Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",758,928,"No","1-2 years"
"782","4678-DVQEO","Female","NO","No","No",1,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",721,4355,"Yes","0-1 year"
"783","5125-CNDSP","Male","NO","No","Yes",60,"No","No","DSL","Yes","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",558,2239,"No","4-5 years"
"784","0691-IFBQW","Female","YES","No","No",41,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",189,4121,"Yes","3-4 years"
"785","4992-LTJNE","Male","NO","Yes","Yes",70,"Yes","Yes","DSL","Yes","No","No","No","No","No","Two year","No","Bank transfer (automatic)",769,3402,"No","5-6 years"
"786","2202-OUTMO","Female","NO","Yes","No",28,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)",864,1630,"No","2-3 years"
"787","0810-BDHAW","Female","NO","Yes","Yes",17,"Yes","Yes","DSL","Yes","Yes","No","No","Yes","Yes","One year","No","Electronic check",1172,1385,"No","1-2 years"
"788","0229-LFJAF","Male","NO","No","No",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Bank transfer (automatic)",1012,4159,"No","5-6 years"
"789","7131-ZQZNK","Female","NO","Yes","Yes",57,"No","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",844,3109,"No","4-5 years"
"790","3442-ZHHCC","Male","NO","No","No",65,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","Yes","One year","Yes","Credit card (automatic)",1148,4253,"No","5-6 years"
"791","5726-CVNYA","Female","NO","Yes","Yes",71,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",331,848,"No","5-6 years"
"792","9871-ELEYA","Female","NO","No","Yes",28,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",975,1973,"No","2-3 years"
"793","4257-GAESD","Female","NO","No","No",56,"No","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","No","Credit card (automatic)",610,2578,"No","4-5 years"
"794","5173-WXOQV","Male","NO","Yes","No",12,"Yes","No","DSL","No","Yes","No","Yes","No","Yes","Month-to-month","Yes","Mailed check",916,795,"No","0-1 year"
"795","2040-OBMLJ","Male","NO","No","No",25,"Yes","Yes","Fiber optic","No","No","No","Yes","No","No","One year","No","Credit card (automatic)",1238,2201,"No","2-3 years"
"796","6286-ZHAOK","Female","NO","Yes","Yes",13,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",408,4288,"No","1-2 years"
"797","3807-XHCJH","Female","NO","Yes","Yes",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Electronic check",334,1606,"No","0-1 year"
"798","3009-JWMPU","Male","NO","No","No",59,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",1526,4997,"Yes","4-5 years"
"799","5671-RQRLP","Female","YES","Yes","No",68,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Two year","Yes","Credit card (automatic)",1124,4501,"No","5-6 years"
"800","1450-GALXR","Female","NO","No","No",2,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",1556,112,"Yes","0-1 year"
"801","8859-AXJZP","Male","NO","Yes","Yes",33,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Mailed check",373,6335,"No","2-3 years"
"802","3174-AKMAS","Female","NO","Yes","No",41,"Yes","No","DSL","No","Yes","No","Yes","Yes","No","Two year","Yes","Credit card (automatic)",916,2606,"No","3-4 years"
"803","3138-BKYAV","Male","NO","No","No",56,"Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",1306,4131,"Yes","4-5 years"
"804","9926-PJHDQ","Female","NO","Yes","Yes",70,"Yes","Yes","DSL","No","No","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",1146,4540,"No","5-6 years"
"805","7382-DFJTU","Male","NO","No","No",10,"Yes","No","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Credit card (automatic)",767,111,"No","0-1 year"
"806","2798-NYLMZ","Male","NO","Yes","No",69,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",162,5834,"No","5-6 years"
"807","4289-DTDKW","Male","NO","Yes","No",35,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",26,3505,"Yes","2-3 years"
"808","1820-TQVEV","Male","NO","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1010,5447,"Yes","0-1 year"
"809","2239-JALAW","Male","NO","No","No",54,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",61,4925,"Yes","4-5 years"
"810","4853-RULSV","Male","NO","No","No",68,"Yes","Yes","Fiber optic","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",75,5643,"Yes","5-6 years"
"811","8098-TDCBU","Female","NO","Yes","No",37,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Electronic check",402,206,"No","3-4 years"
"812","3551-GAEGL","Male","NO","Yes","Yes",28,"No","No","DSL","Yes","No","No","No","No","No","One year","No","Bank transfer (automatic)",457,6414,"No","2-3 years"
"813","4785-NKHCX","Male","YES","No","No",45,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",335,6419,"No","3-4 years"
"814","3196-NVXLZ","Female","NO","No","No",18,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",1291,1714,"No","1-2 years"
"815","6275-YDUVO","Female","NO","No","No",12,"Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",1323,1309,"Yes","0-1 year"
"816","0036-IHMOT","Female","NO","Yes","Yes",51,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",69,4679,"No","4-5 years"
"817","0115-TFERT","Male","NO","Yes","No",14,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",210,1952,"Yes","1-2 years"
"818","4178-EGMON","Male","NO","Yes","No",68,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","No","No","Two year","Yes","Credit card (automatic)",1357,4903,"No","5-6 years"
"819","4220-TINQT","Female","NO","Yes","No",58,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",122,5348,"No","4-5 years"
"820","5318-YKDPV","Male","NO","Yes","Yes",38,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",1187,3088,"No","3-4 years"
"821","7975-TZMLR","Male","NO","No","No",42,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",58,4130,"No","3-4 years"
"822","0295-QVKPB","Male","NO","No","No",45,"Yes","No","DSL","No","No","Yes","Yes","Yes","No","Month-to-month","Yes","Credit card (automatic)",911,2760,"No","3-4 years"
"823","4335-BSMJS","Female","NO","No","No",59,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Credit card (automatic)",413,1011,"No","4-5 years"
"824","2311-QYMUQ","Female","NO","Yes","Yes",8,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",1386,798,"Yes","0-1 year"
"825","3643-AHCFP","Male","YES","Yes","No",67,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",1504,5178,"Yes","5-6 years"
"826","9146-JRIOX","Female","NO","Yes","Yes",6,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",408,3204,"No","0-1 year"
"827","3104-OWCGK","Male","NO","Yes","Yes",57,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","No","One year","No","Electronic check",1416,4531,"Yes","4-5 years"
"828","5337-IIWKZ","Male","NO","Yes","Yes",28,"No","No","DSL","No","No","Yes","Yes","Yes","No","Month-to-month","Yes","Electronic check",607,821,"No","2-3 years"
"829","9101-BWFSS","Female","NO","Yes","No",46,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","No","Electronic check",162,4647,"Yes","3-4 years"
"830","9650-VBUOG","Male","NO","Yes","Yes",32,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",398,6473,"No","2-3 years"
"831","3487-EARAT","Female","NO","Yes","Yes",68,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","Yes","One year","No","Credit card (automatic)",1093,4374,"No","5-6 years"
"832","2672-TGEFF","Female","NO","Yes","Yes",31,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",1373,2898,"No","2-3 years"
"833","9231-ZJYAM","Female","YES","No","No",34,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",1181,2524,"Yes","2-3 years"
